"subject_id","trial_id","expertise","congruity","reaction_time","is_correct","word","sound","word_label"
"11",58,"Non-musician","congruent",845.8,TRUE,"Neg","Neg","Neg_2"
"11",59,"Non-musician","incongruent",877.6,FALSE,"Neg","Pos","Neg_3"
"11",60,"Non-musician","congruent",806.8,TRUE,"Neg","Neg","Neg_4"
"11",61,"Non-musician","congruent",909.3,TRUE,"Neg","Neg","Neg_5"
"11",62,"Non-musician","congruent",873.4,TRUE,"Neg","Neg","Neg_6"
"11",63,"Non-musician","incongruent",995.4,TRUE,"Neg","Pos","Neg_7"
"11",64,"Non-musician","congruent",868.8,TRUE,"Neg","Neg","Neg_8"
"12",1,"Non-musician","congruent",927.8,TRUE,"Pos","Pos","Pos_1"
"12",2,"Nonmusician","incongruent",959.3,TRUE,"Pos","Neg","Pos_2"
"12",3,"Non-musician","incongruent",920,TRUE,"Pos","Neg","Pos_3"
"12",4,"Non-musician","congruent",836.6,TRUE,"Pos","Pos","Pos_4"
"12",5,"Non-musician","congruent",926.6,TRUE,"Pos","Pos","Pos_5"
"12",6,"Non-musician","congruent",975.2,TRUE,"Pos","Pos","Pos_6"
"12",7,"Non-musician","congruent",931.8,TRUE,"Pos","Pos","Pos_7"
"12",8,"Non-musician","congruent",939.6,FALSE,"Pos","Pos","Pos_8"
"12",9,"Non-musician","congruent",962.3,TRUE,"Neg","Neg","Neg_1"
"12",10,"Non-musician","incongruent",1015.8,FALSE,"Neg","Pos","Neg_2"
"12",11,"Non-musician","congruent",927.6,FALSE,"Neg","Neg","Neg_3"
"12",12,"Non-musician","incongruent",991.2,TRUE,"Neg","Pos","Neg_4"
"12",13,"Non-musician","congruent",1013.1,TRUE,"Neg","Neg","Neg_5"
"12",14,"Non-musician","congruent",932.2,FALSE,"Neg","Neg","Neg_6"
"12",15,"Non-musician","congruent",968.8,TRUE,"Neg","Neg","Neg_7"
"12",16,"Non-musician","incongruent",1048.8,TRUE,"Neg","Pos","Neg_8"
"12",17,"Non-musician","congruent",958.8,TRUE,"Pos","Pos","Pos_1"
"12",18,"Non-musician","congruent",886.4,TRUE,"Pos","Pos","Pos_2"
"12",19,"Non-musician","congruent",NA,TRUE,"Pos","Pos","Pos_3"
"12",20,"Non-musician","incongruent",897.5,TRUE,"Pos","Neg","Pos_4"
"12",21,"Non-musician","congruent",919.8,TRUE,"Pos","Pos","Pos_5"
"12",22,"Non-musician","congruent",887.7,TRUE,"Pos","Pos","Pos_6"
"12",23,"Non-musician","incongruent",912.5,TRUE,"Pos","Neg","Pos_7"
"12",24,"Non-musician","incongruent",998.8,FALSE,"Pos","Neg","Pos_8"
"12",25,"Non-musician","incongruent",961.6,TRUE,"Neg","Pos","Neg_1"
"12",26,"Non-musician","congruent",968.9,TRUE,"Neg","Neg","Neg_2"
"12",27,"Non-musician","incongrunet",1049.4,FALSE,"Neg","Pos","Neg_3"
"12",28,"Non-musician","congruent",840.8,TRUE,"Neg","Neg","Neg_4"
"12",29,"Non-musician","incongruent",929.5,TRUE,"Neg","Pos","Neg_5"
"12",30,"Non-musician","congruent",979.3,TRUE,"Neg","Neg","Neg_6"
"12",31,"Non-musician","congruent",1013.8,TRUE,"Neg","Neg","Neg_7"
"12",32,"Non-musician","incongruent",937.9,TRUE,"Neg","Pos","Neg_8"
"12",33,"Non-musician","incongruent",885.3,TRUE,"Pos","Neg","Pos_1"
"12",34,"Non-musician","incongruent",877.3,TRUE,"Pos","Neg","Pos_2"
"12",35,"Non-musician","incongruent",922.1,TRUE,"Pos","Neg","Pos_3"
"12",36,"Non-musician","congruent",961.5,TRUE,"Pos","Pos","Pos_4"
"12",37,"Non-musician","incongruent",850.1,TRUE,"Pos","Neg","Pos_5"
"12",38,"Non-musician","congruent",1042.1,FALSE,"Pos","Pos","Pos_6"
"12",39,"Non-musician","congruent",922.4,TRUE,"Pos","Pos","Pos_7"
"12",40,"Non-musician","congruent",886,TRUE,"Pos","Pos","Pos_8"
"12",41,"Non-musician","incongruent",922.4,TRUE,"Neg","Pos","Neg_1"
"12",42,"Non-musician","incongruent",976.4,FALSE,"Neg","Pos","Neg_2"
"12",43,"Non-musician","incongruent",941.2,TRUE,"Neg","Pos","Neg_3"
"12",44,"Non-musician","congruent",975,FALSE,"Neg","Neg","Neg_4"
"12",45,"Non-musician","incongruent",985.1,TRUE,"Neg","Pos","Neg_5"
"12",46,"Non-musician","incongruent",966.6,FALSE,"Neg","Pos","Neg_6"
"12",47,"Non-musician","incongruent",905.3,TRUE,"Neg","Pos","Neg_7"
"12",48,"Nonmusician","incongruent",1029.1,FALSE,"Neg","Pos","Neg_8"
"12",49,"Non-musician","incongruent",903.3,TRUE,"Pos","Neg","Pos_1"
"12",50,"Non-musician","incongruent",969.9,TRUE,"Pos","Neg","Pos_2"
"12",51,"Non-musician","incongruent",971.6,TRUE,"Pos","Neg","Pos_3"
"12",52,"Non-musician","incongruent",1003.6,FALSE,"Pos","Neg","Pos_4"
"12",53,"Non-musician","congruent",919.1,TRUE,"Pos","Pos","Pos_5"
"12",54,"Non-musician","incongruent",930.8,TRUE,"Pos","Neg","Pos_6"
"12",55,"Non-musician","incongruent",986,TRUE,"Pos","Neg","Pos_7"
"12",56,"Non-musician","congruent",951.8,TRUE,"Pos","Pos","Pos_8"
"12",57,"Non-musician","incongruent",1021.7,TRUE,"Neg","Pos","Neg_1"
"12",58,"Non-musician","incongruent",932.4,TRUE,"Neg","Pos","Neg_2"
"12",59,"Non-musician","incongruent",995.3,TRUE,"Neg","Pos","Neg_3"
"12",60,"Non-musician","incongruent",929.7,TRUE,"Neg","Pos","Neg_4"
"12",61,"Non-musician","incongruent",1052.2,FALSE,"Neg","Pos","Neg_5"
"12",62,"Non-musician","incongruent",990.1,TRUE,"Neg","Pos","Neg_6"
"12",63,"Non-musician","incongruent",865.5,TRUE,"Neg","Pos","Neg_7"
"12",64,"Non-musician","incongruent",983.9,TRUE,"Neg","Pos","Neg_8"
"13",1,"Non-musician","congruent",701.5,TRUE,"Pos","Pos","Pos_1"
"13",2,"Non-musician","congruent",877.6,TRUE,"Pos","Pos","Pos_2"
"13",3,"Non-musician","congruent",782.8,TRUE,"Pos","Pos","Pos_3"
"13",4,"Non-musician","incongruent",901.4,TRUE,"Pos","Neg","Pos_4"
"13",5,"Non-musician","congruent",742.3,FALSE,"Pos","Pos","Pos_5"
"13",6,"Non-musician","incongruent",917.2,TRUE,"Pos","Neg","Pos_6"
"13",7,"Non-musician","incongruent",847.3,TRUE,"Pos","Neg","Pos_7"
"13",8,"Non-musician","congruent",834,TRUE,"Pos","Pos","Pos_8"
"13",9,"Non-musician","congruent",779.1,TRUE,"Neg","Neg","Neg_1"
"13",10,"Non-musician","incongruent",765.5,TRUE,"Neg","Pos","Neg_2"
"13",11,"Non-musician","congruent",823.7,TRUE,"Neg","Neg","Neg_3"
"13",12,"Non-musician","congruent",770,TRUE,"Neg","Neg","Neg_4"
"13",13,"Non-musician","congruent",771.7,TRUE,"Neg","Neg","Neg_5"
"13",14,"Non-musician","congruent",766.6,TRUE,"Neg","Neg","Neg_6"
"13",15,"Non-musician","congruent",804.6,TRUE,"Neg","Neg","Neg_7"
"13",16,"Non-musician","incongruent",843.6,TRUE,"Neg","Pos","Neg_8"
"13",17,"Non-musician","congruent",770.6,TRUE,"Pos","Pos","Pos_1"
"13",18,"Non-musician","incongruent",847.8,FALSE,"Pos","Neg","Pos_2"
"13",19,"Non-musician","congruent",908.8,TRUE,"Pos","Pos","Pos_3"
"13",20,"Non-musician","congruent",741.8,TRUE,"Pos","Pos","Pos_4"
"13",21,"Non-musician","incongruent",887.6,FALSE,"Pos","Neg","Pos_5"
"13",22,"Non-musician","incongruent",800.4,TRUE,"Pos","Neg","Pos_6"
"13",23,"Non-musician","congruent",861.2,FALSE,"Pos","Pos","Pos_7"
"13",24,"Non-musician","incongruent",844.6,FALSE,"Pos","Neg","Pos_8"
"13",25,"Non-musician","congruent",779.7,TRUE,"Neg","Neg","Neg_1"
"13",26,"Non-musician","incongruent",823.5,TRUE,"Neg","Pos","Neg_2"
"13",27,"Non-musician","incongruent",NA,TRUE,"Neg","Pos","Neg_3"
"13",28,"Non-musician","congruent",755.7,TRUE,"Neg","Neg","Neg_4"
"13",29,"Non-musician","congruent",773.6,TRUE,"Neg","Neg","Neg_5"
"13",30,"Non-musician","congruent",817.7,TRUE,"Neg","Neg","Neg_6"
"13",31,"Non-musician","congruent",783.2,FALSE,"Neg","Neg","Neg_7"
"13",32,"Non-musician","congruent",864.6,FALSE,"Neg","Neg","Neg_8"
"13",33,"Non-musician","congruent",789.4,TRUE,"Pos","Pos","Pos_1"
"13",34,"Non-musician","congruent",NA,TRUE,"Pos","Pos","Pos_2"
"13",35,"Non-musician","congruent",971.3,TRUE,"Pos","Pos","Pos_3"
"13",36,"Non-musician","congruent",7670,FALSE,"Pos","Pos","Pos_4"
"13",37,"Non-musician","incongruent",700.8,TRUE,"Pos","Neg","Pos_5"
"13",38,"Non-musician","incongruent",840.5,TRUE,"Pos","Neg","Pos_6"
"13",39,"Non-musician","congruent",729.7,TRUE,"Pos","Pos","Pos_7"
"13",40,"Non-musician","incongruent",900.8,TRUE,"Pos","Neg","Pos_8"
"13",41,"Non-musician","incongruent",885.9,FALSE,"Neg","Pos","Neg_1"
"13",42,"Non-musician","congruent",729.2,TRUE,"Neg","Neg","Neg_2"
"13",43,"Non-musician","incongruent",824.4,TRUE,"Neg","Pos","Neg_3"
"13",44,"Non-musician","incongruent",870.9,TRUE,"Neg","Pos","Neg_4"
"13",45,"Non-musician","incongruent",856.2,FALSE,"Neg","Pos","Neg_5"
"13",46,"Non-musician","incongruent",884.4,FALSE,"Neg","Pos","Neg_6"
"13",47,"Non-musician","congruent",801.5,TRUE,"Neg","Neg","Neg_7"
"13",48,"Non-musician","congruent",847.3,FALSE,"Neg","Neg","Neg_8"
"13",49,"Non-musician","incongruent",818.4,TRUE,"Pos","Neg","Pos_1"
"13",50,"Non-musician","congruent",865.5,FALSE,"Pos","Pos","Pos_2"
"13",51,"Non-musician","congruent",743.2,FALSE,"Pos","Pos","Pos_3"
"13",52,"Non-musician","congruent",772.9,TRUE,"Pos","Pos","Pos_4"
"13",53,"Non-musician","congruent",835.4,TRUE,"Pos","Pos","Pos_5"
"13",54,"Non-musician","congruent",837.1,FALSE,"Pos","Pos","Pos_6"
"13",55,"Non-musician","incongruent",865.3,TRUE,"Pos","Neg","Pos_7"
"13",56,"Non-musician","congruent",792.1,TRUE,"Pos","Pos","Pos_8"
"13",57,"Non-musician","congruent",739,TRUE,"Neg","Neg","Neg_1"
"13",58,"Non-musician","congruent",776,TRUE,"Neg","Neg","Neg_2"
"13",59,"Non-musician","incongruent",864.3,TRUE,"Neg","Pos","Neg_3"
"13",60,"Non-musician","congruent",756.7,TRUE,"Neg","Neg","Neg_4"
"13",61,"Non-musician","incongruent",840.9,TRUE,"Neg","Pos","Neg_5"
"13",62,"Non-musician","congruent",823.2,TRUE,"Neg","Neg","Neg_6"
"13",63,"Non-musician","incongruent",836.1,TRUE,"Neg","Pos","Neg_7"
"13",64,"Non-musician","congruent",12.0187571342103,TRUE,"Neg","Neg","Neg_8"
"14",1,"Non-musician","incongruent",909.7,TRUE,"Pos","Neg","Pos_1"
"14",2,"Non-musician","incongruent",889.5,FALSE,"Pos","Neg","Pos_2"
"14",3,"Non-musician","incongruent",788.5,TRUE,"Pos","Neg","Pos_3"
"14",4,"Non-musician","incongruent",931.2,FALSE,"Pos","Neg","Pos_4"
"14",5,"Non-musician","incongruent",924.8,FALSE,"Pos","Neg","Pos_5"
"14",6,"Non-musician","incongruent",886.2,TRUE,"Pos","Neg","Pos_6"
"14",7,"Non-musician","congruent",882.3,TRUE,"Pos","Pos","Pos_7"
"14",8,"Non-musician","incongruent",962.3,TRUE,"Pos","Neg","Pos_8"
"14",9,"Non-musician","congruent",896.7,TRUE,"Neg","Neg","Neg_1"
"14",10,"Non-musician","congruent",929.7,TRUE,"Neg","Neg","Neg_2"
"14",11,"Non-musician","incongruent",845.7,FALSE,"Neg","Pos","Neg_3"
"14",12,"Non-musician","incongruent",827.7,TRUE,"Neg","Pos","Neg_4"
"14",13,"Non-musician","incongruent",958.9,TRUE,"Neg","Pos","Neg_5"
"14",14,"Non-musician","incongruent",827.6,TRUE,"Neg","Pos","Neg_6"
"14",15,"Non-musician","incongruent",958.8,FALSE,"Neg","Pos","Neg_7"
"14",16,"Nonmusician","congruent",797.1,TRUE,"Neg","Neg","Neg_8"
"14",17,"Non-musician","incongruent",885.6,TRUE,"Pos","Neg","Pos_1"
"14",18,"Non-musician","congruent",829.2,TRUE,"Pos","Pos","Pos_2"
"14",19,"Non-musician","congruent",855,TRUE,"Pos","Pos","Pos_3"
"14",20,"Nonmusician","incongruent",906.3,TRUE,"Pos","Neg","Pos_4"
"14",21,"Non-musician","congruent",865.9,FALSE,"Pos","Pos","Pos_5"
"14",22,"Non-musician","incongruent",927.8,FALSE,"Pos","Neg","Pos_6"
"14",23,"Non-musician","incongruent",760,TRUE,"Pos","Neg","Pos_7"
"14",24,"Non-musician","congruent",750.9,TRUE,"Pos","Pos","Pos_8"
"14",25,"Non-musician","incongruent",796.7,TRUE,"Neg","Pos","Neg_1"
"14",26,"Non-musician","congruent",834.1,TRUE,"Neg","Neg","Neg_2"
"14",27,"Non-musician","congruent",854.6,FALSE,"Neg","Neg","Neg_3"
"14",28,"Non-musician","congruent",789.5,TRUE,"Neg","Neg","Neg_4"
"14",29,"Non-musician","congruent",904.4,TRUE,"Neg","Neg","Neg_5"
"14",30,"Non-musician","congruent",910.1,TRUE,"Neg","Neg","Neg_6"
"14",31,"Non-musician","incongruent",825.5,FALSE,"Neg","Pos","Neg_7"
"14",32,"Non-musician","congruent",907.7,TRUE,"Neg","Neg","Neg_8"
"14",33,"Non-musician","congruent",862.1,TRUE,"Pos","Pos","Pos_1"
"14",34,"Non-musician","congruent",840.1,TRUE,"Pos","Pos","Pos_2"
"14",35,"Non-musician","congruent",808.4,TRUE,"Pos","Pos","Pos_3"
"14",36,"Non-musician","congruent",753.7,FALSE,"Pos","Pos","Pos_4"
"14",37,"Non-musician","incongruent",915.3,TRUE,"Pos","Neg","Pos_5"
"14",38,"Non-musician","incongruent",922.5,TRUE,"Pos","Neg","Pos_6"
"14",39,"Non-musician","congruent",848.9,TRUE,"Pos","Pos","Pos_7"
"14",40,"Non-musician","congruent",862.4,TRUE,"Pos","Pos","Pos_8"
"14",41,"Non-musician","congruent",796,TRUE,"Neg","Neg","Neg_1"
"14",42,"Non-musician","incongruent",914.6,TRUE,"Neg","Pos","Neg_2"
"14",43,"Non-musician","incongruent",842.1,TRUE,"Neg","Pos","Neg_3"
"14",44,"Nonmusician","incongruent",798.2,TRUE,"Neg","Pos","Neg_4"
"14",45,"Non-musician","congruent",815.9,TRUE,"Neg","Neg","Neg_5"
"14",46,"Non-musician","congruent",796.2,TRUE,"Neg","Neg","Neg_6"
"14",47,"Non-musician","incongruent",831.6,TRUE,"Neg","Pos","Neg_7"
"14",48,"Non-musician","incongruent",908.1,TRUE,"Neg","Pos","Neg_8"
"14",49,"Non-musician","congruent",907.8,TRUE,"Pos","Pos","Pos_1"
"14",50,"Non-musician","congruent",787.7,FALSE,"Pos","Pos","Pos_2"
"14",51,"Non-musician","incongruent",801,FALSE,"Pos","Neg","Pos_3"
"14",52,"Non-musician","incongruent",791.9,FALSE,"Pos","Neg","Pos_4"
"14",53,"Non-musician","congruent",820.7,TRUE,"Pos","Pos","Pos_5"
"14",54,"Non-musician","incongruent",822.9,TRUE,"Pos","Neg","Pos_6"
"14",55,"Non-musician","congruent",821.3,TRUE,"Pos","Pos","Pos_7"
"14",56,"Non-musician","incongruent",907.6,FALSE,"Pos","Neg","Pos_8"
"14",57,"Non-musician","incongruent",936.8,TRUE,"Neg","Pos","Neg_1"
"14",58,"Non-musician","congruent",914.4,TRUE,"Neg","Neg","Neg_2"
"14",59,"Non-musician","incongruent",890.4,TRUE,"Neg","Pos","Neg_3"
"14",60,"Non-musician","congruent",826,TRUE,"Neg","Neg","Neg_4"
"14",61,"Non-musician","incongruent",859.8,FALSE,"Neg","Pos","Neg_5"
"14",62,"Non-musician","incongruent",1001.9,FALSE,"Neg","Pos","Neg_6"
"14",63,"Non-musician","congruent",878.7,TRUE,"Neg","Neg","Neg_7"
"14",64,"Non-musician","incongruent",808.2,TRUE,"Neg","Pos","Neg_8"
"15",1,"Non-musician","congruent",774.2,FALSE,"Pos","Pos","Pos_1"
"15",2,"Non-musician","incongruent",873,TRUE,"Pos","Neg","Pos_2"
"15",3,"Non-musician","congruent",935,TRUE,"Pos","Pos","Pos_3"
"15",4,"Non-musician","congruent",913.9,TRUE,"Pos","Pos","Pos_4"
"15",5,"Non-musician","incongruent",819.4,TRUE,"Pos","Neg","Pos_5"
"15",6,"Non-musician","congruent",895.3,TRUE,"Pos","Pos","Pos_6"
"15",7,"Non-musician","incongruent",905.1,TRUE,"Pos","Neg","Pos_7"
"15",8,"Non-musician","congruent",872.7,FALSE,"Pos","Pos","Pos_8"
"15",9,"Non-musician","incongruent",841.1,TRUE,"Neg","Pos","Neg_1"
"15",10,"Non-musician","incongruent",864.6,FALSE,"Neg","Pos","Neg_2"
"15",11,"Non-musician","congruent",814.1,TRUE,"Neg","Neg","Neg_3"
"15",12,"Non-musician","congruent",866.6,TRUE,"Neg","Neg","Neg_4"
"15",13,"Non-musician","congruent",890.3,TRUE,"Neg","Neg","Neg_5"
"15",14,"Non-musician","congruent",879.2,TRUE,"Neg","Neg","Neg_6"
"15",15,"Non-musician","incongruent",838.9,FALSE,"Neg","Pos","Neg_7"
"15",16,"Non-musician","congruent",744.3,TRUE,"Neg","Neg","Neg_8"
"15",17,"Non-musician","incongruent",888.8,TRUE,"Pos","Neg","Pos_1"
"15",18,"Non-musician","incongruent",835.5,TRUE,"Pos","Neg","Pos_2"
"15",19,"Non-musician","incongruent",967.5,TRUE,"Pos","Neg","Pos_3"
"15",20,"Non-musician","congruent",808.2,TRUE,"Pos","Pos","Pos_4"
"15",21,"Non-musician","incongruent",831.2,TRUE,"Pos","Neg","Pos_5"
"15",22,"Non-musician","congruent",771.1,FALSE,"Pos","Pos","Pos_6"
"15",23,"Non-musician","incongruent",866.4,FALSE,"Pos","Neg","Pos_7"
"15",24,"Non-musician","incongruent",933.6,FALSE,"Pos","Neg","Pos_8"
"15",25,"Non-musician","congruent",763.6,TRUE,"Neg","Neg","Neg_1"
"15",26,"Non-musician","congruent",823.1,TRUE,"Neg","Neg","Neg_2"
"15",27,"Non-musician","congruent",807.9,TRUE,"Neg","Neg","Neg_3"
"15",28,"Non-musician","incongruent",866.5,TRUE,"Neg","Pos","Neg_4"
"15",29,"Non-musician","congruent",893,TRUE,"Neg","Neg","Neg_5"
"15",30,"Non-musician","incongruent",827.5,TRUE,"Neg","Pos","Neg_6"
"15",31,"Non-musician","incongruent",836.1,TRUE,"Neg","Pos","Neg_7"
"15",32,"Non-musician","congruent",844.3,FALSE,"Neg","Neg","Neg_8"
"15",33,"Non-musician","congruent",846.4,TRUE,"Pos","Pos","Pos_1"
"15",34,"Non-musician","incongruent",791.9,TRUE,"Pos","Neg","Pos_2"
"15",35,"Non-musician","incongruent",8324,FALSE,"Pos","Neg","Pos_3"
"15",36,"Non-musician","incongruent",818.2,FALSE,"Pos","Neg","Pos_4"
"15",37,"Non-musician","incongruent",845,TRUE,"Pos","Neg","Pos_5"
"15",38,"Non-musician","congruent",787,TRUE,"Pos","Pos","Pos_6"
"15",39,"Non-musician","congruent",821.3,TRUE,"Pos","Pos","Pos_7"
"15",40,"Non-musician","congruent",759.7,TRUE,"Pos","Pos","Pos_8"
"15",41,"Non-musician","congruent",732.9,TRUE,"Neg","Neg","Neg_1"
"15",42,"Non-musician","congruent",844,TRUE,"Neg","Neg","Neg_2"
"15",43,"Non-musician","incongruent",802.7,TRUE,"Neg","Pos","Neg_3"
"15",44,"Non-musician","incongruent",856.3,TRUE,"Neg","Pos","Neg_4"
"15",45,"Non-musician","congruent",782.6,TRUE,"Neg","Neg","Neg_5"
"15",46,"Non-musician","incongruent",849.7,TRUE,"Neg","Pos","Neg_6"
"15",47,"Non-musician","incongruent",941.5,TRUE,"Neg","Pos","Neg_7"
"15",48,"Non-musician","incongruent",891.5,TRUE,"Neg","Pos","Neg_8"
"15",49,"Non-musician","congruent",841.4,TRUE,"Pos","Pos","Pos_1"
"15",50,"Non-musician","incongruent",906.2,TRUE,"Pos","Neg","Pos_2"
"15",51,"Non-musician","incongruent",884.9,TRUE,"Pos","Neg","Pos_3"
"15",52,"Non-musician","congruent",880.2,TRUE,"Pos","Pos","Pos_4"
"15",53,"Non-musician","congruent",845.8,TRUE,"Pos","Pos","Pos_5"
"15",54,"Non-musician","incongruent",841.6,TRUE,"Pos","Neg","Pos_6"
"15",55,"Non-musician","congruent",819.9,FALSE,"Pos","Pos","Pos_7"
"15",56,"Non-musician","congruent",861.1,TRUE,"Pos","Pos","Pos_8"
"15",57,"Non-musician","incongruent",982.5,TRUE,"Neg","Pos","Neg_1"
"15",58,"Non-musician","congruent",859.3,TRUE,"Neg","Neg","Neg_2"
"15",59,"Non-musician","congruent",915.3,TRUE,"Neg","Neg","Neg_3"
"15",60,"Non-musician","congruent",843.8,TRUE,"Neg","Neg","Neg_4"
"15",61,"Non-musician","incongruent",903.3,TRUE,"Neg","Pos","Neg_5"
"15",62,"Non-musician","congruent",749.3,TRUE,"Neg","Neg","Neg_6"
"15",63,"Non-musician","congruent",745.8,FALSE,"Neg","Neg","Neg_7"
"15",64,"Non-musician","incongruent",903.3,TRUE,"Neg","Pos","Neg_8"
"16",1,"Non-musician","congruent",846.2,TRUE,"Pos","Pos","Pos_1"
"16",2,"Non-musician","congruent",910.9,TRUE,"Pos","Pos","Pos_2"
"16",3,"Non-musician","congruent",882.8,TRUE,"Pos","Pos","Pos_3"
"16",4,"Non-musician","congruent",915.4,TRUE,"Pos","Pos","Pos_4"
"16",5,"Non-musician","incongruent",834.2,TRUE,"Pos","Neg","Pos_5"
"16",6,"Non-musician","incongruent",898.3,FALSE,"Pos","Neg","Pos_6"
"16",7,"Non-musician","congruent",847.1,TRUE,"Pos","Pos","Pos_7"
"16",8,"Non-musician","congruent",904.2,TRUE,"Pos","Pos","Pos_8"
"16",9,"Non-musician","incongruent",989.4,FALSE,"Neg","Pos","Neg_1"
"16",10,"Non-musician","incongruent",897.5,TRUE,"Neg","Pos","Neg_2"
"16",11,"Non-musician","congruent",947.6,TRUE,"Neg","Neg","Neg_3"
"16",12,"Non-musician","incongruent",880.6,TRUE,"Neg","Pos","Neg_4"
"16",13,"Non-musician","congruent",929.1,TRUE,"Neg","Neg","Neg_5"
"16",14,"Non-musician","incongruent",NA,TRUE,"Neg","Pos","Neg_6"
"16",15,"Non-musician","incongruent",806.5,FALSE,"Neg","Pos","Neg_7"
"16",16,"Non-musician","congruent",861.7,FALSE,"Neg","Neg","Neg_8"
"16",17,"Non-musician","incongruent",971.5,TRUE,"Pos","Neg","Pos_1"
"16",18,"Non-musician","incongruent",819.4,TRUE,"Pos","Neg","Pos_2"
"16",19,"Non-musician","incongruent",890.4,TRUE,"Pos","Neg","Pos_3"
"16",20,"Non-musician","incongruent",897,TRUE,"Pos","Neg","Pos_4"
"16",21,"Non-musician","incongruent",904.4,TRUE,"Pos","Neg","Pos_5"
"16",22,"Non-musician","incongruent",932.5,TRUE,"Pos","Neg","Pos_6"
"16",23,"Non-musician","congruent",818.6,TRUE,"Pos","Pos","Pos_7"
"16",24,"Non-musician","congruent",957.3,TRUE,"Pos","Pos","Pos_8"
"16",25,"Non-musician","congruent",771.2,TRUE,"Neg","Neg","Neg_1"
"16",26,"Non-musician","incongruent",938.5,FALSE,"Neg","Pos","Neg_2"
"16",27,"Non-musician","incongruent",873,FALSE,"Neg","Pos","Neg_3"
"16",28,"Non-musician","congruent",883.3,TRUE,"Neg","Neg","Neg_4"
"16",29,"Non-musician","incongruent",921,FALSE,"Neg","Pos","Neg_5"
"16",30,"Non-musician","incongruent",940.7,TRUE,"Neg","Pos","Neg_6"
"16",31,"Non-musician","congruent",825.2,TRUE,"Neg","Neg","Neg_7"
"16",32,"Non-musician","incongruent",854.4,TRUE,"Neg","Pos","Neg_8"
"16",33,"Non-musician","incongruent",980.9,TRUE,"Pos","Neg","Pos_1"
"16",34,"Non-musician","incongruent",873,TRUE,"Pos","Neg","Pos_2"
"16",35,"Non-musician","congruent",853.5,FALSE,"Pos","Pos","Pos_3"
"16",36,"Non-musician","congruent",830.8,TRUE,"Pos","Pos","Pos_4"
"16",37,"Non-musician","congruent",814.7,TRUE,"Pos","Pos","Pos_5"
"16",38,"Non-musician","incongruent",840.7,TRUE,"Pos","Neg","Pos_6"
"16",39,"Non-musician","incongruent",849.2,TRUE,"Pos","Neg","Pos_7"
"16",40,"Non-musician","incongruent",930.9,FALSE,"Pos","Neg","Pos_8"
"16",41,"Non-musician","congruent",857.9,TRUE,"Neg","Neg","Neg_1"
"16",42,"Non-musician","incongruent",1007.5,FALSE,"Neg","Pos","Neg_2"
"16",43,"Non-musician","congruent",879.9,TRUE,"Neg","Neg","Neg_3"
"16",44,"Non-musician","congruent",842.5,FALSE,"Neg","Neg","Neg_4"
"16",45,"Non-musician","incongruent",879.8,TRUE,"Neg","Pos","Neg_5"
"16",46,"Non-musician","congruent",893.5,TRUE,"Neg","Neg","Neg_6"
"16",47,"Non-musician","congruent",879.8,TRUE,"Neg","Neg","Neg_7"
"16",48,"Non-musician","congruent",894.4,TRUE,"Neg","Neg","Neg_8"
"16",49,"Non-musician","congruent",897.6,TRUE,"Pos","Pos","Pos_1"
"16",50,"Non-musician","incongruent",936.1,TRUE,"Pos","Neg","Pos_2"
"16",51,"Non-musician","congruent",857,TRUE,"Pos","Pos","Pos_3"
"16",52,"Non-musician","incongruent",952,TRUE,"Pos","Neg","Pos_4"
"16",53,"Non-musician","congruent",841.3,TRUE,"Pos","Pos","Pos_5"
"16",54,"Non-musician","congruent",890.6,FALSE,"Pos","Pos","Pos_6"
"16",55,"Non-musician","congruent",962.4,TRUE,"Pos","Pos","Pos_7"
"16",56,"Non-musician","incongruent",987.1,FALSE,"Pos","Neg","Pos_8"
"16",57,"Non-musician","congruent",895.9,TRUE,"Neg","Neg","Neg_1"
"16",58,"Non-musician","congruent",838,TRUE,"Neg","Neg","Neg_2"
"16",59,"Nonmusician","incongruent",869.2,FALSE,"Neg","Pos","Neg_3"
"16",60,"Non-musician","incongruent",837.8,FALSE,"Neg","Pos","Neg_4"
"16",61,"Non-musician","incongruent",975.9,FALSE,"Neg","Pos","Neg_5"
"16",62,"Non-musician","congruent",895.1,TRUE,"Neg","Neg","Neg_6"
"16",63,"Non-musician","congruent",848.5,TRUE,"Neg","Neg","Neg_7"
"16",64,"Non-musician","congruent",807.3,TRUE,"Neg","Neg","Neg_8"
"17",1,"Musician","incongrunet",803.6,TRUE,"Pos","Neg","Pos_1"
"17",2,"Musician","congruent",752,TRUE,"Pos","Pos","Pos_2"
"17",3,"Musician","congruent",752.1,TRUE,"Pos","Pos","Pos_3"
"17",4,"Musician","congruent",717.6,TRUE,"Pos","Pos","Pos_4"
"17",5,"Musician","incongruent",771.5,TRUE,"Pos","Neg","Pos_5"
"17",6,"Musician","incongruent",834.3,TRUE,"Pos","Neg","Pos_6"
"17",7,"Musician","congruent",763.1,TRUE,"Pos","Pos","Pos_7"
"17",8,"Musician","congruent",839.8,TRUE,"Pos","Pos","Pos_8"
"17",9,"Musician","incongruent",820.7,TRUE,"Neg","Pos","Neg_1"
"17",10,"Musician","incongruent",821.2,TRUE,"Neg","Pos","Neg_2"
